Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain
54,3,6,70566.0,0,1,9,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0
48,5,3,78128.0,0,1,8,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0
60,3,4,46102.0,2,1,8,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0
33,1,3,17487.0,1,0,9,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0
78,3,3,65275.0,0,0,9,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0
40,4,2,27590.0,1,0,9,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0
62,4,6,98777.0,0,0,8,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0
45,3,3,42014.0,1,0,10,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0
52,3,6,61209.0,0,0,9,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0
44,2,2,52513.0,0,0,10,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0
65,3,6,58138.0,0,0,10,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,0
72,3,4,82460.0,0,0,9,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0
57,3,2,52117.0,0,1,10,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0
56,1,2,22634.0,0,0,9,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0
47,4,2,53253.0,1,1,9,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0
65,4,3,66726.0,1,1,8,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0
69,5,6,51411.0,1,2,9,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0
44,3,3,77583.0,0,0,8,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0
55,3,6,25930.0,1,1,9,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0
49,3,3,65308.0,0,0,9,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0
55,5,3,77766.0,0,1,9,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0
72,3,2,28320.0,0,1,9,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0
54,3,2,40521.0,1,1,9,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0
40,3,3,63211.0,0,0,10,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0
38,3,3,27255.0,1,0,9,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0
43,3,2,85693.0,0,1,9,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0
39,5,3,50150.0,0,0,9,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0
41,2,2,75774.0,1,0,8,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0
34,3,3,68487.0,0,0,9,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0
48,4,2,46014.0,1,1,9,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0
76,5,2,64014.0,2,1,8,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0
71,3,3,57304.0,0,1,9,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0
65,2,3,82347.0,0,0,10,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0
50,3,3,80134.0,1,0,9,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0
63,3,3,65031.0,0,1,9,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0
65,3,2,21994.0,0,1,10,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0
42,1,3,16005.0,1,0,10,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0
71,3,2,86610.0,0,0,9,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0
44,5,3,72159.0,0,0,10,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0
57,3,6,23478.0,0,0,9,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0
63,3,2,57957.0,0,1,9,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1
63,5,3,75032.0,0,1,9,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0
53,3,6,54803.0,0,1,10,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0
34,5,3,67546.0,0,0,10,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0
49,3,3,67432.0,0,1,9,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0
46,3,3,53359.0,1,1,9,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0
50,4,6,49494.0,1,0,9,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0
71,3,6,80872.0,0,0,8,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0
73,4,3,36408.0,1,1,9,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0
48,2,3,20130.0,0,0,8,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0
59,3,4,68118.0,0,1,9,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0
54,3,4,61671.0,0,1,8,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0
57,5,3,69969.0,0,0,9,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0
38,3,2,26646.0,1,0,8,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0
58,5,3,41551.0,1,1,9,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0
42,3,4,81702.0,0,0,10,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0
44,3,6,38643.0,1,1,9,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1
42,3,3,82497.0,0,0,10,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0
61,3,6,45938.0,0,0,9,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0
38,3,2,35196.0,1,0,10,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0
58,2,4,41713.0,1,1,8,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0
48,3,4,19346.0,1,0,8,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0
47,5,6,52614.0,0,1,10,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0
55,5,3,77766.0,0,1,9,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0
48,3,3,26067.0,1,0,9,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0
63,5,3,36732.0,1,1,9,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0
47,3,3,65106.0,0,1,8,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0
46,3,2,51369.0,0,1,10,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0
47,2,6,41658.0,1,1,10,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0
76,3,3,78569.0,0,0,8,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0
123,5,2,83532.0,0,0,9,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0
74,4,5,78427.0,0,0,10,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0
53,3,3,56796.0,0,1,9,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0
74,5,3,61467.0,0,2,10,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0
72,5,3,41145.0,1,1,8,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0
51,3,3,52531.0,0,0,10,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0
46,3,3,65991.0,0,1,10,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0
71,5,5,67680.0,0,1,9,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0
46,4,6,60482.0,0,1,9,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0
68,3,4,85683.0,0,0,8,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0
49,3,3,20895.0,1,0,10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0
64,5,6,79761.0,0,1,9,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0
62,4,6,98777.0,0,0,8,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0
59,4,2,57288.0,0,1,8,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0
59,4,3,33562.0,1,2,8,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0
82,5,6,51141.0,0,0,9,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0
51,3,3,37150.0,1,0,10,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0
60,4,2,47175.0,1,1,10,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0
52,3,3,13260.0,1,1,9,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0
38,3,6,79607.0,0,0,9,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0
71,4,2,39767.0,0,0,9,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0
54,3,3,19514.0,1,1,8,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0
35,5,6,42000.0,0,0,9,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0
70,3,3,81795.0,0,0,10,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0
32,3,6,96843.0,0,0,9,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0
52,3,6,76467.0,1,0,10,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0
68,5,3,65324.0,0,1,8,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0
73,4,5,47570.0,1,1,9,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0
63,5,3,33762.0,2,1,9,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0
59,5,6,36736.0,1,1,9,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0
75,4,6,91712.0,0,0,9,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0
37,5,3,33454.0,1,0,9,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0
32,1,3,24279.0,0,0,10,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0
48,5,3,46374.0,0,1,8,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0
43,3,4,68274.0,1,1,9,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0
64,5,2,65488.0,0,0,8,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0
47,5,3,86836.0,0,0,10,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0
53,3,5,40590.0,1,1,9,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0
46,5,3,68397.0,0,1,9,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0
72,3,2,60905.0,0,1,9,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0
49,5,2,63516.0,1,1,9,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0
51,5,4,65808.0,1,1,8,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0
73,5,6,26518.0,1,1,9,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0
53,5,3,68462.0,0,0,10,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0
37,3,3,21355.0,1,0,9,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0
53,4,3,79734.0,0,0,8,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0
34,3,7,34176.0,1,0,8,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0
60,5,2,31497.0,0,1,10,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0
58,4,6,63972.0,0,1,10,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0
72,5,2,59292.0,0,1,9,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0
61,4,3,80950.0,0,0,9,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0
68,5,3,36930.0,0,1,9,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0
49,1,3,18978.0,1,0,10,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0
66,5,6,54998.0,0,1,9,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0
41,1,3,24480.0,1,0,9,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0
42,1,3,25965.0,0,0,10,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0
70,5,2,85431.0,0,0,9,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0
47,3,4,36627.0,2,0,9,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0
57,3,6,66294.0,0,0,8,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0
66,2,4,31395.0,1,1,9,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0
62,4,2,17144.0,1,1,8,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0
53,5,2,53374.0,0,1,10,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0
71,3,3,53790.0,0,2,8,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0
61,5,3,57072.0,0,1,8,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0
39,3,2,28427.0,1,0,9,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0
58,3,2,63404.0,0,2,8,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0
45,3,3,72117.0,0,1,9,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0
46,3,2,78416.0,0,1,8,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0
43,3,3,58025.0,0,1,9,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0
66,4,2,50943.0,0,1,9,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0
40,3,6,28567.0,1,0,9,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0
57,2,3,70924.0,0,0,8,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0
53,5,4,58086.0,0,1,9,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0
49,3,2,57100.0,0,0,9,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0
59,3,2,77226.0,0,1,8,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0
36,4,3,80141.0,0,0,9,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0
49,5,2,55012.0,0,1,8,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0
59,2,6,39548.0,1,1,8,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0
43,3,6,61825.0,0,1,9,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0
44,4,6,68092.0,0,0,9,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0
64,3,2,53977.0,0,1,9,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0
48,1,3,18393.0,1,0,8,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0
42,2,6,67506.0,0,1,8,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0
71,4,3,67381.0,0,1,9,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0
35,5,3,51563.0,0,0,10,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0
55,5,6,52569.0,0,1,8,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0
47,5,4,74165.0,0,0,9,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0
64,5,6,50729.0,1,1,9,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0
71,3,6,49090.0,0,1,9,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0
54,3,4,75693.0,0,0,10,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0
54,5,3,55954.0,0,1,8,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0
56,1,2,22634.0,0,0,9,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0
68,3,4,72071.0,0,1,9,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0
46,2,2,26907.0,1,1,9,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0
45,2,2,20981.0,0,0,9,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0
60,4,3,58646.0,0,1,9,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0
69,5,3,55707.0,0,1,9,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0
43,3,6,60474.0,0,1,9,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0
54,4,3,29543.0,2,0,8,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0
79,4,6,77598.0,0,0,9,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0
42,3,3,43586.0,0,1,10,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0
47,5,3,69283.0,0,1,8,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0
32,3,3,30093.0,0,0,9,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0
27,2,6,83257.0,0,0,10,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1
73,4,5,51529.0,0,1,9,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0
32,3,3,18222.0,0,0,10,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0
57,3,3,61482.0,0,0,8,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0
33,2,3,59060.0,1,0,8,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0
50,3,4,26759.0,1,0,8,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0
62,4,2,17144.0,1,1,8,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0
41,2,6,42395.0,1,1,8,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0
53,3,2,62882.0,0,1,10,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0
44,2,3,25804.0,1,0,9,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0
75,4,2,66000.0,0,0,8,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0
50,3,2,26290.0,1,1,9,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0
69,4,3,65569.0,0,1,10,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0
57,4,2,65735.0,1,1,9,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0
67,3,5,79800.0,0,0,10,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0
46,3,2,50200.0,1,1,9,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0
60,5,2,56067.0,0,1,9,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0
51,3,5,30372.0,1,1,10,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0
39,3,3,36790.0,0,0,9,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0
64,5,4,32173.0,0,1,9,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0
28,3,2,80685.0,0,0,10,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0
59,3,3,80124.0,0,0,8,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0
36,5,2,38197.0,1,0,9,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0
57,3,3,44375.0,0,1,8,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0
57,3,6,69263.0,0,1,8,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0
61,4,2,74881.0,1,1,9,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0
72,5,2,50616.0,0,1,8,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0
52,5,2,64413.0,0,1,9,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0
52,4,4,55282.0,1,0,9,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0
47,4,2,17459.0,1,0,9,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0
49,3,3,31814.0,1,0,9,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0
70,3,3,67433.0,0,2,9,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0
61,3,4,27215.0,2,1,9,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0
46,3,2,62061.0,0,1,9,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0
51,4,2,157733.0,1,0,9,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0
40,3,3,65169.0,0,0,8,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0
47,3,3,61456.0,0,1,9,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0
56,5,6,7144.0,0,2,9,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0
50,3,2,46053.0,1,0,9,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0
52,4,3,61872.0,0,1,9,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0
46,3,2,51369.0,0,1,10,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0
71,5,6,64950.0,0,1,10,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0
44,3,3,66373.0,1,1,9,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0
47,5,3,76618.0,0,0,10,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0
55,5,2,56575.0,0,2,9,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0
46,5,2,52190.0,1,1,8,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0
52,3,6,43020.0,1,0,9,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0
77,3,5,63285.0,0,0,9,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0
35,3,6,57100.0,1,0,8,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0
70,3,5,40049.0,0,1,9,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0
50,4,6,46423.0,1,1,9,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0
67,4,6,36927.0,1,1,8,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0
50,3,3,38988.0,1,2,10,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0
39,3,2,39453.0,1,0,8,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0
41,3,2,38547.0,1,0,9,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1
64,4,6,30523.0,2,1,9,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0
39,2,6,81698.0,0,0,9,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0
50,5,2,83443.0,0,0,9,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0
54,3,6,57107.0,0,1,10,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0
39,4,3,36262.0,0,0,9,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0
33,2,3,85710.0,0,0,9,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0
49,4,4,44051.0,1,1,9,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0
71,3,3,32871.0,1,1,9,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0
53,3,3,48752.0,1,1,10,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0
59,3,6,34377.0,0,1,9,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0
47,3,6,42160.0,1,1,9,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0
45,5,4,34487.0,1,1,10,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0
39,3,3,39922.0,1,0,9,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0
49,3,5,42429.0,0,1,8,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0
49,5,3,157243.0,0,1,8,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0
58,3,3,49096.0,1,1,9,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0
63,3,3,61180.0,0,1,8,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0
47,5,3,36663.0,1,0,8,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0
51,3,4,40851.0,1,1,9,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0
43,3,3,36781.0,1,0,8,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0
46,5,2,162397.0,1,1,9,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0
60,5,3,42769.0,0,1,9,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0
37,3,3,44322.0,1,0,8,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0
36,5,6,29999.0,1,0,9,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0
49,4,3,38961.0,1,0,9,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0
73,5,2,67911.0,0,1,8,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0
53,5,3,30396.0,1,0,8,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0
42,3,2,62994.0,1,0,8,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0
50,3,6,31907.0,0,0,9,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0
39,3,3,69520.0,0,0,9,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0
50,4,6,42394.0,1,0,8,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0
50,3,6,72504.0,0,1,9,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0
